ax,ay,az,gx,gy,gz,mx,my,mz
0.00,-1.01,-0.01,-0.61,0.00,-0.18,-166.00,27.00,-29.00
0.00,-1.01,-0.01,-0.31,0.06,-0.12,-165.00,26.00,-27.00
0.00,-1.01,-0.01,-1.22,0.12,-0.24,-167.00,25.00,-26.00
0.00,-1.01,-0.01,-0.61,0.06,-0.18,-166.00,26.00,-25.00
0.00,-1.01,-0.01,-0.12,0.06,-0.12,-166.00,25.00,-26.00
0.00,-1.01,-0.01,-3.85,0.12,-0.12,-165.00,26.00,-29.00
0.00,-1.00,-0.01,-0.43,0.06,-0.18,-167.00,25.00,-25.00
0.00,-1.01,-0.01,-0.31,0.00,-0.12,-166.00,26.00,-25.00
0.00,-1.01,-0.01,-1.53,0.12,-0.18,-166.00,27.00,-28.00
0.00,-1.01,-0.01,0.49,0.12,-0.12,-165.00,25.00,-27.00
0.00,-1.01,-0.01,-0.73,0.00,-0.24,-165.00,25.00,-23.00
0.00,-1.01,-0.01,-1.77,0.18,-0.24,-165.00,24.00,-26.00
0.00,-1.01,-0.01,-1.40,0.06,-0.24,-167.00,26.00,-29.00
0.00,-1.01,-0.01,-2.87,0.12,-0.24,-166.00,23.00,-20.00
0.00,-1.01,-0.00,1.40,0.06,-0.18,-168.00,25.00,-22.00
0.01,-1.01,-0.00,0.98,0.12,-0.24,-167.00,26.00,-27.00
0.00,-1.01,-0.00,-0.43,0.12,-0.18,-168.00,23.00,-25.00
0.00,-1.01,-0.00,-2.32,0.06,-0.24,-166.00,26.00,-27.00
0.00,-1.01,-0.00,0.67,0.12,-0.24,-164.00,23.00,-22.00
0.00,-1.01,-0.00,0.79,0.06,-0.24,-165.00,25.00,-25.00
0.00,-1.01,-0.00,-2.38,0.18,-0.12,-166.00,27.00,-26.00
0.00,-1.01,-0.00,-5.19,0.18,-0.18,-166.00,26.00,-25.00
0.00,-1.01,-0.00,-7.51,0.18,-0.18,-165.00,25.00,-24.00
0.00,-1.01,-0.00,-6.53,0.06,-0.18,-166.00,25.00,-28.00
0.00,-1.01,-0.01,3.36,0.18,-0.24,-165.00,26.00,-27.00
0.01,-1.01,-0.01,1.10,0.06,-0.24,-165.00,28.00,-25.00
0.00,-1.01,-0.01,1.22,0.12,-0.18,-166.00,26.00,-27.00
0.00,-1.01,-0.00,1.22,0.18,-0.24,-165.00,23.00,-28.00
