ax,ay,az,gx,gy,gz,mx,my,mz
0.02,0.97,-0.07,-1.22,0.18,-0.24,1.00,-6.00,-10.00
0.02,0.97,-0.07,-0.37,0.06,-0.24,0.00,-6.00,-4.00
0.02,0.97,-0.07,0.31,0.06,-0.24,1.00,-7.00,-7.00
0.02,0.97,-0.07,-0.18,0.06,-0.24,1.00,-9.00,-9.00
0.02,0.97,-0.07,-0.37,0.18,-0.24,0.00,-7.00,-4.00
0.02,0.97,-0.07,-0.67,0.12,-0.31,0.00,-8.00,-5.00
0.02,0.97,-0.07,0.49,0.18,-0.24,0.00,-8.00,-6.00
0.02,0.97,-0.07,0.18,0.12,-0.24,1.00,-6.00,-4.00
0.02,0.97,-0.07,-3.48,0.12,-0.24,0.00,-7.00,-2.00
0.02,0.97,-0.07,-1.95,0.12,-0.18,0.00,-7.00,-6.00
0.02,0.97,-0.07,-1.77,0.12,-0.24,-3.00,-9.00,-8.00
0.02,0.97,-0.07,-0.37,0.12,-0.18,0.00,-3.00,-4.00
0.02,0.97,-0.07,1.71,0.06,-0.18,1.00,-7.00,-10.00
0.02,0.98,-0.07,-0.18,0.12,-0.24,0.00,-9.00,-11.00
0.02,0.97,-0.07,-0.37,0.12,-0.24,0.00,-9.00,-8.00
0.02,0.97,-0.07,-0.55,0.06,-0.24,2.00,-8.00,-9.00
0.02,0.97,-0.07,-1.89,0.24,-0.31,1.00,-7.00,-11.00
0.02,0.97,-0.07,0.85,0.06,-0.18,1.00,-5.00,-4.00
0.02,0.97,-0.07,-0.55,0.12,-0.18,0.00,-6.00,-8.00
0.02,0.97,-0.07,0.31,0.06,-0.24,2.00,-7.00,-6.00
0.02,0.97,-0.07,0.37,0.12,-0.31,0.00,-5.00,-2.00
0.02,0.97,-0.07,-1.10,0.12,-0.18,1.00,-6.00,-4.00
0.02,0.97,-0.06,0.43,0.12,-0.24,1.00,-7.00,-7.00
0.02,0.97,-0.07,-2.38,0.18,-0.18,0.00,-3.00,-8.00
0.02,0.97,-0.07,-0.85,0.18,-0.31,2.00,-6.00,-10.00
0.02,0.97,-0.07,-1.34,0.06,-0.18,1.00,-5.00,0.00
0.02,0.98,-0.07,0.06,0.06,-0.18,1.00,-9.00,-6.00
0.02,0.97,-0.07,-0.43,0.12,-0.31,1.00,-6.00,-5.00
0.02,0.97,-0.07,0.00,0.18,-0.24,2.00,-8.00,-8.00
0.02,0.97,-0.07,1.40,0.12,-0.31,0.00,-6.00,-5.00
0.02,0.97,-0.07,-0.37,0.06,-0.24,1.00,-5.00,-4.00
0.02,0.97,-0.07,-0.55,0.12,-0.24,1.00,-6.00,-8.00
0.02,0.97,-0.07,-3.17,0.12,-0.18,1.00,-4.00,-2.00
0.02,0.97,-0.06,-1.89,0.12,-0.24,0.00,-5.00,-7.00
0.02,0.97,-0.07,3.54,0.12,-0.24,0.00,-6.00,-5.00
0.02,0.97,-0.07,-0.18,0.12,-0.24,1.00,-8.00,-10.00
0.02,0.97,-0.07,-0.67,0.12,-0.31,1.00,-6.00,-5.00
0.02,0.97,-0.06,1.34,0.18,-0.31,2.00,-8.00,-6.00
0.02,0.97,-0.07,-0.73,0.12,-0.31,1.00,-9.00,-6.00
0.02,0.97,-0.07,-1.40,0.12,-0.31,0.00,-8.00,-8.00
0.02,0.97,-0.07,-1.77,0.12,-0.18,0.00,-8.00,-9.00
0.02,0.98,-0.07,-0.24,0.12,-0.24,1.00,-6.00,-8.00
0.02,0.97,-0.07,-0.61,0.06,-0.24,1.00,-6.00,-6.00
0.02,0.97,-0.07,-0.73,0.12,-0.24,1.00,-5.00,-9.00
0.02,0.97,-0.07,1.34,0.12,-0.24,0.00,-7.00,-11.00
0.02,0.97,-0.07,-1.04,0.24,-0.12,1.00,-7.00,-4.00
0.02,0.97,-0.07,-2.50,0.18,-0.24,0.00,-6.00,-7.00
0.02,0.97,-0.07,0.06,0.12,-0.24,1.00,-10.00,-9.00
0.01,0.97,-0.07,1.22,0.12,-0.31,1.00,-7.00,-6.00
0.02,0.97,-0.07,0.79,0.12,-0.18,0.00,-8.00,-3.00
0.02,0.97,-0.07,0.79,0.12,-0.24,0.00,-8.00,-8.00
0.02,0.97,-0.07,-2.14,0.12,-0.24,2.00,-6.00,-6.00
0.02,0.97,-0.07,-1.77,0.12,-0.24,0.00,-6.00,-8.00
0.02,0.97,-0.07,-0.43,0.12,-0.18,1.00,-6.00,-10.00
0.02,0.97,-0.07,-0.06,0.12,-0.18,0.00,-8.00,-4.00
0.02,0.98,-0.07,0.55,0.18,-0.31,1.00,-8.00,-2.00
0.02,0.97,-0.07,0.00,0.18,-0.24,3.00,-7.00,-6.00
0.02,0.97,-0.07,-2.75,0.12,-0.24,0.00,-8.00,-10.00
0.02,0.97,-0.07,0.37,0.06,-0.24,0.00,-5.00,-12.00
0.02,0.97,-0.07,0.85,0.12,-0.24,1.00,-6.00,-4.00
0.02,0.97,-0.07,-0.73,0.12,-0.24,0.00,-6.00,-7.00
0.02,0.97,-0.07,-0.43,0.06,-0.24,0.00,-6.00,-6.00
0.02,0.97,-0.07,-1.04,0.12,-0.24,0.00,-8.00,-7.00
0.02,0.97,-0.07,-2.20,0.18,-0.24,3.00,-7.00,-10.00
0.02,0.97,-0.07,-1.59,0.12,-0.31,1.00,-8.00,-7.00
0.02,0.97,-0.07,2.93,0.12,-0.18,0.00,-7.00,-7.00
0.02,0.97,-0.07,-0.49,0.12,-0.18,1.00,-6.00,-7.00
0.02,0.97,-0.07,-1.10,0.06,-0.24,2.00,-9.00,-3.00
0.02,0.97,-0.07,0.85,0.12,-0.24,2.00,-6.00,-10.00
0.02,0.97,-0.07,-1.89,0.12,-0.24,0.00,-6.00,-2.00
0.02,0.97,-0.07,-0.18,0.06,-0.18,-1.00,-6.00,-6.00
0.02,0.97,-0.07,-0.06,0.18,-0.24,-1.00,-7.00,-6.00
0.02,0.97,-0.07,-1.28,0.12,-0.24,1.00,-5.00,-6.00
0.02,0.97,-0.07,-1.40,0.12,-0.18,0.00,-7.00,-7.00
0.02,0.97,-0.07,-0.06,0.18,-0.24,0.00,-6.00,-1.00
0.02,0.98,-0.07,-0.37,0.12,-0.18,0.00,-7.00,-5.00
0.02,0.97,-0.07,-0.92,0.12,-0.24,1.00,-6.00,-8.00
0.02,0.97,-0.07,0.98,0.06,-0.24,0.00,-9.00,-10.00
0.02,0.97,-0.07,-0.49,0.18,-0.31,0.00,-9.00,-6.00
0.02,0.97,-0.07,-2.50,0.12,-0.24,1.00,-7.00,-6.00
0.02,0.97,-0.07,0.18,0.18,-0.24,1.00,-7.00,-8.00
0.02,0.97,-0.07,-0.12,0.12,-0.31,0.00,-9.00,-6.00
0.02,0.97,-0.07,0.49,0.18,-0.24,0.00,-6.00,-6.00
0.02,0.97,-0.07,-0.43,0.12,-0.24,1.00,-6.00,-3.00
0.02,0.97,-0.07,0.37,0.06,-0.18,0.00,-6.00,-7.00
0.02,0.97,-0.07,0.98,0.24,-0.31,1.00,-7.00,-12.00
0.02,0.97,-0.07,-1.34,0.18,-0.24,0.00,-7.00,-9.00
0.02,0.97,-0.07,0.98,0.12,-0.31,1.00,-7.00,-7.00
0.02,0.98,-0.07,-0.06,0.18,-0.24,0.00,-8.00,-5.00
0.01,0.98,-0.07,-0.92,0.12,-0.37,1.00,-7.00,-9.00
0.02,0.97,-0.07,-0.06,0.12,-0.24,0.00,-8.00,-3.00
0.02,0.97,-0.07,-0.55,0.12,-0.12,1.00,-9.00,-5.00
0.02,0.97,-0.07,-1.34,0.12,-0.18,0.00,-7.00,-8.00
0.02,0.97,-0.07,-0.92,0.12,-0.24,0.00,-8.00,-5.00
0.02,0.97,-0.07,0.12,0.06,-0.37,0.00,-6.00,-7.00
0.02,0.97,-0.07,0.67,0.06,-0.24,0.00,-6.00,-6.00
0.02,0.97,-0.07,-1.71,0.12,-0.18,1.00,-7.00,-5.00
0.02,0.97,-0.07,-1.46,0.12,-0.18,1.00,-9.00,-6.00
0.02,0.97,-0.07,1.04,0.18,-0.31,0.00,-5.00,-7.00
0.02,0.97,-0.07,0.79,0.12,-0.24,0.00,-8.00,-7.00
0.02,0.97,-0.07,-0.49,0.12,-0.24,1.00,-5.00,-8.00
0.02,0.97,-0.07,-2.26,0.12,-0.31,-1.00,-8.00,-11.00
0.02,0.97,-0.07,-0.06,0.12,-0.18,0.00,-6.00,-4.00
0.02,0.97,-0.07,0.18,0.06,-0.18,0.00,-8.00,-7.00
0.02,0.97,-0.07,-1.28,0.12,-0.31,0.00,-7.00,-6.00
0.02,0.97,-0.07,0.06,0.18,-0.24,0.00,-9.00,-7.00
0.02,0.97,-0.07,1.34,0.18,-0.24,1.00,-6.00,-6.00
0.02,0.97,-0.07,-0.98,0.12,-0.24,0.00,-7.00,-7.00
0.02,0.97,-0.07,-0.12,0.06,-0.31,1.00,-5.00,-5.00
0.02,0.98,-0.07,-0.06,0.12,-0.24,1.00,-6.00,-6.00
0.02,0.97,-0.07,0.92,0.12,-0.24,0.00,-6.00,-7.00
0.02,0.97,-0.07,0.79,0.06,-0.24,1.00,-8.00,-9.00
0.02,0.97,-0.07,-3.05,0.18,-0.24,0.00,-9.00,-3.00
0.02,0.97,-0.06,-2.01,0.12,-0.31,0.00,-7.00,-7.00
0.01,0.97,-0.07,2.62,0.12,-0.31,0.00,-7.00,-6.00
0.02,0.97,-0.07,0.12,0.06,-0.18,0.00,-8.00,-4.00
0.02,0.97,-0.07,-0.67,0.18,-0.24,2.00,-6.00,-6.00
0.02,0.97,-0.07,-0.55,0.00,-0.18,1.00,-8.00,-4.00
0.02,0.97,-0.07,1.16,0.06,-0.24,2.00,-6.00,-7.00
0.02,0.97,-0.07,0.37,0.12,-0.24,0.00,-7.00,-2.00
0.02,0.97,-0.06,0.18,0.06,-0.24,3.00,-8.00,-7.00
0.02,0.98,-0.06,-1.53,0.18,-0.31,0.00,-6.00,-10.00
0.02,0.97,-0.07,-1.53,0.12,-0.24,1.00,-5.00,-7.00
0.02,0.97,-0.07,-0.98,0.18,-0.24,0.00,-7.00,-6.00
0.02,0.97,-0.07,-0.24,0.00,-0.24,3.00,-6.00,-7.00
0.02,0.97,-0.07,-0.61,0.06,-0.31,2.00,-8.00,-6.00
0.02,0.97,-0.07,-1.46,0.06,-0.18,1.00,-7.00,-6.00
0.02,0.97,-0.07,-0.92,0.12,-0.18,2.00,-7.00,-4.00
0.02,0.97,-0.06,-0.85,0.12,-0.24,1.00,-8.00,-2.00
0.02,0.97,-0.06,-0.61,0.18,-0.18,1.00,-8.00,-7.00
0.02,0.97,-0.07,-0.06,0.12,-0.24,0.00,-7.00,-5.00
0.02,0.98,-0.07,-1.95,0.18,-0.24,0.00,-6.00,-8.00
0.02,0.97,-0.07,-2.08,0.18,-0.31,0.00,-6.00,-12.00
0.02,0.97,-0.07,-0.37,0.12,-0.24,1.00,-7.00,-9.00
0.02,0.97,-0.07,0.92,0.12,-0.24,0.00,-7.00,-6.00
0.02,0.97,-0.07,2.01,0.12,-0.31,2.00,-6.00,-6.00
0.02,0.97,-0.07,0.73,0.06,-0.18,1.00,-8.00,-11.00
0.02,0.97,-0.07,0.73,0.12,-0.31,0.00,-7.00,-4.00
0.02,0.97,-0.07,0.00,0.18,-0.24,2.00,-7.00,-4.00
0.02,0.97,-0.07,-0.43,0.12,-0.18,0.00,-7.00,-8.00
0.02,0.97,-0.07,-0.43,0.06,-0.31,2.00,-6.00,-7.00
0.02,0.97,-0.07,-2.01,0.06,-0.18,1.00,-7.00,-6.00
0.02,0.97,-0.07,0.61,0.06,-0.31,2.00,-7.00,-8.00
0.02,0.97,-0.07,0.37,0.18,-0.24,1.00,-5.00,-9.00
0.02,0.97,-0.07,-0.85,0.18,-0.24,1.00,-8.00,-6.00
0.02,0.97,-0.07,1.40,0.18,-0.24,1.00,-6.00,-6.00
0.02,0.97,-0.07,0.06,0.12,-0.24,0.00,-8.00,-8.00
0.02,0.97,-0.07,-0.43,0.12,-0.31,1.00,-7.00,-7.00
0.02,0.97,-0.07,-0.67,0.06,-0.18,2.00,-5.00,-5.00
0.02,0.97,-0.07,-0.43,0.12,-0.18,2.00,-7.00,-6.00
0.02,0.97,-0.07,-0.06,0.06,-0.24,0.00,-9.00,-3.00
0.02,0.97,-0.07,0.55,0.18,-0.31,1.00,-7.00,-5.00
0.02,0.97,-0.07,-0.24,0.06,-0.24,0.00,-6.00,-7.00
0.02,0.97,-0.07,-0.67,0.06,-0.18,0.00,-8.00,-6.00
0.02,0.97,-0.07,-1.46,0.12,-0.18,0.00,-6.00,-2.00
0.02,0.97,-0.07,-2.01,0.12,-0.24,1.00,-6.00,-10.00
0.02,0.97,-0.07,-0.12,0.12,-0.24,3.00,-7.00,-6.00
0.02,0.97,-0.07,-1.22,0.18,-0.31,2.00,-8.00,-3.00
0.02,0.97,-0.07,-0.24,0.12,-0.24,2.00,-9.00,-10.00
0.02,0.98,-0.07,-0.49,0.06,-0.24,2.00,-6.00,-5.00
0.02,0.97,-0.07,0.55,0.06,-0.31,1.00,-10.00,-5.00
0.02,0.97,-0.07,0.49,0.12,-0.24,0.00,-7.00,-5.00
0.02,0.97,-0.07,-0.37,0.06,-0.37,1.00,-8.00,-8.00
0.02,0.97,-0.07,-0.85,0.12,-0.24,0.00,-9.00,-11.00
0.01,0.97,-0.07,-0.73,0.12,-0.24,0.00,-6.00,-5.00
0.02,0.97,-0.06,-0.79,0.12,-0.18,0.00,-7.00,-6.00
0.02,0.97,-0.06,0.37,0.18,-0.24,0.00,-8.00,-6.00
0.02,0.97,-0.07,-0.18,0.12,-0.18,0.00,-9.00,-11.00
0.02,0.97,-0.07,-0.18,0.12,-0.24,2.00,-9.00,-6.00
0.02,0.98,-0.07,-1.22,0.12,-0.24,0.00,-8.00,-3.00
0.02,0.97,-0.07,-1.40,0.12,-0.24,2.00,-5.00,-4.00
0.02,0.97,-0.07,0.12,0.12,-0.24,1.00,-6.00,-7.00
0.02,0.97,-0.07,0.79,0.06,-0.24,1.00,-7.00,-4.00
0.02,0.97,-0.07,-0.18,0.06,-0.31,0.00,-7.00,-8.00
0.02,0.97,-0.07,-1.95,0.12,-0.24,0.00,-8.00,-10.00
0.02,0.97,-0.07,-0.37,0.12,-0.24,0.00,-5.00,-6.00
0.02,0.97,-0.07,-0.43,0.06,-0.31,1.00,-8.00,-3.00
0.02,0.98,-0.07,-0.79,0.06,-0.24,1.00,-7.00,-10.00
0.02,0.97,-0.07,-0.37,0.12,-0.18,1.00,-9.00,-7.00
0.02,0.97,-0.07,-1.40,0.06,-0.24,1.00,-6.00,-8.00
0.02,0.97,-0.06,-1.22,0.18,-0.18,-1.00,-8.00,0.00
0.02,0.97,-0.07,-0.92,0.12,-0.24,1.00,-8.00,0.00
0.02,0.98,-0.06,1.10,0.18,-0.37,0.00,-7.00,-7.00
0.02,0.97,-0.07,-0.92,0.12,-0.24,2.00,-7.00,-3.00
0.02,0.97,-0.06,-1.16,0.18,-0.18,2.00,-6.00,-5.00
0.02,0.97,-0.06,0.24,0.12,-0.24,0.00,-9.00,-4.00
0.02,0.98,-0.06,0.24,0.06,-0.18,1.00,-5.00,-8.00
0.02,0.97,-0.07,-4.21,0.12,-0.18,2.00,-6.00,-5.00
0.02,0.97,-0.07,0.67,0.06,-0.18,-2.00,-7.00,-4.00
0.02,0.97,-0.07,-0.06,0.18,-0.24,0.00,-6.00,-4.00
0.01,0.97,-0.07,-0.67,0.12,-0.24,0.00,-6.00,-8.00
0.02,0.97,-0.07,-1.10,0.12,-0.24,1.00,-7.00,-6.00
0.02,0.97,-0.07,-0.49,0.12,-0.24,0.00,-6.00,-8.00
0.02,0.97,-0.07,-1.83,0.06,-0.18,0.00,-5.00,-6.00
0.02,0.97,-0.07,-1.59,0.12,-0.31,1.00,-6.00,-6.00
0.02,0.97,-0.07,-0.49,0.12,-0.24,0.00,-7.00,-9.00
0.02,0.97,-0.07,-0.12,0.06,-0.18,1.00,-6.00,-4.00
0.02,0.97,-0.07,-1.53,0.12,-0.18,1.00,-6.00,-6.00
0.02,0.97,-0.07,-0.43,0.18,-0.24,0.00,-6.00,-6.00
0.02,0.97,-0.07,0.12,0.12,-0.31,0.00,-9.00,-5.00
0.02,0.97,-0.07,-0.06,0.00,-0.24,0.00,-7.00,-7.00
0.02,0.97,-0.07,0.37,0.12,-0.31,1.00,-4.00,-5.00
0.02,0.97,-0.07,-2.32,0.18,-0.24,-1.00,-7.00,-11.00
0.02,0.97,-0.06,-1.22,0.06,-0.24,3.00,-6.00,-8.00
0.02,0.97,-0.07,1.46,0.12,-0.31,1.00,-7.00,-8.00
0.02,0.97,-0.07,0.24,0.06,-0.24,2.00,-8.00,-6.00
0.02,0.97,-0.07,1.40,0.12,-0.24,0.00,-9.00,-4.00
0.02,0.97,-0.06,-1.16,0.18,-0.24,1.00,-7.00,-4.00
0.02,0.97,-0.06,-1.22,0.18,-0.24,0.00,-6.00,-5.00
0.02,0.98,-0.07,0.31,0.06,-0.18,0.00,-8.00,-6.00
0.02,0.97,-0.07,1.16,0.06,-0.24,2.00,-6.00,-7.00
0.02,0.97,-0.07,-1.40,0.06,-0.37,2.00,-6.00,-10.00
0.02,0.97,-0.06,-2.38,0.06,-0.18,2.00,-9.00,-8.00
0.02,0.97,-0.06,0.49,0.06,-0.24,3.00,-11.00,-5.00
0.02,0.97,-0.07,-0.61,0.18,-0.31,3.00,-7.00,-7.00
0.02,0.97,-0.07,-0.24,0.12,-0.24,1.00,-6.00,-2.00
0.02,0.97,-0.07,-0.06,0.12,-0.24,0.00,-6.00,-7.00
0.02,0.97,-0.07,-1.59,0.12,-0.31,1.00,-7.00,-10.00
0.02,0.97,-0.07,-4.46,0.12,-0.24,1.00,-7.00,-7.00
0.02,0.98,-0.07,1.34,0.06,-0.18,1.00,-7.00,-8.00
0.02,0.97,-0.07,-0.43,0.12,-0.24,1.00,-7.00,-13.00
