ax,ay,az,gx,gy,gz,mx,my,mz
0.02,0.97,-0.11,-1.59,0.18,-0.18,2.00,-6.00,-16.00
0.02,0.97,-0.11,0.12,0.18,-0.31,2.00,-7.00,-17.00
0.02,0.97,-0.11,-2.69,0.18,-0.24,3.00,-5.00,-15.00
0.02,0.97,-0.11,-3.42,0.18,-0.18,0.00,-6.00,-14.00
0.02,0.97,-0.11,-1.16,0.24,-0.31,0.00,-6.00,-12.00
0.02,0.97,-0.11,-1.40,0.18,-0.12,0.00,-4.00,-16.00
0.02,0.97,-0.11,-0.24,0.12,-0.31,3.00,-6.00,-14.00
0.02,0.97,-0.11,0.12,0.18,-0.24,1.00,-7.00,-18.00
0.02,0.97,-0.11,-1.65,0.18,-0.24,0.00,-8.00,-17.00
0.02,0.97,-0.11,2.56,0.18,-0.24,2.00,-6.00,-18.00
0.02,0.97,-0.11,0.79,0.18,-0.18,0.00,-7.00,-14.00
0.02,0.97,-0.11,1.22,0.12,-0.12,0.00,-7.00,-20.00
0.02,0.97,-0.11,1.95,0.12,-0.18,0.00,-7.00,-18.00
0.02,0.97,-0.11,1.40,0.12,-0.24,2.00,-7.00,-11.00
0.02,0.97,-0.11,-0.31,0.18,-0.24,2.00,-6.00,-15.00
0.02,0.97,-0.11,-2.01,0.12,-0.18,0.00,-7.00,-14.00
0.02,0.97,-0.11,1.65,0.12,-0.18,2.00,-6.00,-15.00
0.02,0.97,-0.11,-0.61,0.18,-0.31,3.00,-7.00,-15.00
0.02,0.97,-0.11,-1.40,0.18,-0.24,2.00,-10.00,-16.00
0.02,0.97,-0.11,1.89,0.12,-0.24,2.00,-6.00,-17.00
0.02,0.97,-0.11,0.61,0.24,-0.24,3.00,-4.00,-16.00
0.02,0.97,-0.11,-2.56,0.18,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.11,-2.75,0.12,-0.24,0.00,-8.00,-15.00
0.02,0.97,-0.11,-2.20,0.18,-0.24,0.00,-4.00,-16.00
0.01,0.97,-0.11,-1.10,0.12,-0.24,0.00,-7.00,-12.00
0.02,0.97,-0.11,1.71,0.18,-0.24,0.00,-6.00,-22.00
0.02,0.97,-0.11,1.40,0.18,-0.31,1.00,-6.00,-13.00
0.02,0.97,-0.11,-0.43,0.18,-0.24,1.00,-7.00,-12.00
0.02,0.97,-0.11,-0.92,0.18,-0.31,3.00,-4.00,-14.00
0.02,0.97,-0.11,-0.55,0.18,-0.24,1.00,-6.00,-15.00
0.00,0.97,-0.11,1.65,1.53,-0.43,2.00,-5.00,-17.00
0.02,0.97,-0.11,1.46,0.18,-0.24,3.00,-6.00,-18.00
0.02,0.97,-0.11,0.24,0.18,-0.24,0.00,-6.00,-19.00
0.02,0.97,-0.11,-0.92,0.24,-0.24,2.00,-6.00,-16.00
0.02,0.97,-0.11,-0.31,0.18,-0.18,0.00,-7.00,-17.00
0.02,0.97,-0.10,0.06,0.18,-0.18,1.00,-5.00,-16.00
0.02,0.97,-0.11,-0.79,0.12,-0.24,0.00,-7.00,-12.00
0.02,0.97,-0.11,0.49,0.12,-0.24,2.00,-9.00,-19.00
0.02,0.97,-0.11,-1.77,0.18,-0.24,1.00,-7.00,-14.00
0.01,0.97,-0.12,-1.34,0.12,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.12,1.16,0.12,-0.18,0.00,-6.00,-17.00
0.02,0.97,-0.12,-1.04,0.18,-0.24,5.00,-8.00,-16.00
0.02,0.97,-0.12,-1.89,0.12,-0.24,2.00,-6.00,-17.00
0.02,0.97,-0.12,-1.59,0.18,-0.18,1.00,-6.00,-19.00
0.02,0.97,-0.11,-0.12,0.12,-0.24,0.00,-7.00,-14.00
0.02,0.97,-0.12,-0.98,0.18,-0.24,1.00,-6.00,-18.00
0.02,0.97,-0.12,0.92,0.12,-0.24,2.00,-7.00,-19.00
0.02,0.97,-0.12,1.83,0.18,-0.18,0.00,-4.00,-14.00
0.02,0.97,-0.11,0.37,0.12,-0.37,2.00,-3.00,-18.00
0.02,0.97,-0.11,-4.58,0.24,-0.31,1.00,-7.00,-14.00
0.02,0.97,-0.11,-3.66,0.24,-0.31,0.00,-7.00,-16.00
0.02,0.97,-0.12,-4.52,0.24,-0.18,1.00,-7.00,-14.00
0.02,0.97,-0.11,-4.94,0.18,-0.37,0.00,-7.00,-16.00
0.02,0.97,-0.11,-3.60,0.12,-0.18,-2.00,-7.00,-16.00
0.02,0.97,-0.11,-1.46,0.18,-0.18,2.00,-7.00,-14.00
0.02,0.97,-0.11,-1.22,0.18,-0.18,2.00,-6.00,-11.00
0.02,0.97,-0.11,-0.18,0.12,-0.12,3.00,-5.00,-20.00
0.01,0.97,-0.11,-2.20,0.12,-0.24,0.00,-5.00,-15.00
0.01,0.97,-0.11,-0.85,0.24,-0.31,0.00,-6.00,-17.00
0.02,0.97,-0.11,-1.77,0.24,-0.31,0.00,-7.00,-14.00
0.02,0.97,-0.11,-1.34,0.24,-0.24,1.00,-6.00,-15.00
0.02,0.97,-0.11,-2.62,0.24,-0.24,1.00,-7.00,-15.00
0.02,0.97,-0.11,-0.61,0.12,-0.24,0.00,-6.00,-16.00
0.02,0.97,-0.11,-2.56,0.24,-0.24,1.00,-8.00,-18.00
0.02,0.97,-0.11,-3.60,0.18,-0.31,1.00,-6.00,-14.00
0.02,0.97,-0.11,-2.26,0.24,-0.24,0.00,-5.00,-17.00
0.02,0.97,-0.12,-3.36,0.18,-0.18,3.00,-6.00,-18.00
0.02,0.97,-0.11,-1.89,0.18,-0.18,1.00,-7.00,-16.00
0.02,0.97,-0.11,-4.09,0.18,-0.24,0.00,-6.00,-15.00
0.02,0.97,-0.12,-4.94,0.24,-0.24,3.00,-6.00,-16.00
0.02,0.97,-0.11,-2.56,0.18,-0.31,-2.00,-6.00,-16.00
0.02,0.97,-0.11,0.37,0.12,-0.18,0.00,-6.00,-14.00
0.02,0.97,-0.11,-1.22,0.18,-0.24,1.00,-5.00,-18.00
0.02,0.97,-0.12,-0.98,0.18,-0.24,0.00,-5.00,-18.00
0.02,0.97,-0.11,-3.36,0.18,-0.24,2.00,-5.00,-18.00
0.02,0.97,-0.11,-0.85,0.24,-0.24,0.00,-9.00,-16.00
0.02,0.97,-0.12,0.06,0.24,-0.18,1.00,-6.00,-15.00
0.02,0.97,-0.11,-1.71,0.18,-0.24,0.00,-5.00,-14.00
0.02,0.97,-0.11,0.00,0.24,-0.18,1.00,-6.00,-17.00
0.02,0.97,-0.11,-0.73,0.18,-0.31,0.00,-6.00,-19.00
0.02,0.97,-0.11,-0.37,0.18,-0.18,1.00,-6.00,-12.00
0.02,0.97,-0.11,-1.16,0.12,-0.31,0.00,-7.00,-15.00
0.02,0.97,-0.11,-1.53,0.18,-0.31,0.00,-8.00,-15.00
0.02,0.97,-0.11,-2.99,0.06,-0.24,0.00,-7.00,-18.00
0.02,0.97,-0.11,-0.85,0.12,-0.31,1.00,-8.00,-13.00
0.02,0.97,-0.11,0.67,0.12,-0.31,1.00,-7.00,-16.00
0.02,0.97,-0.11,-0.37,0.12,-0.24,3.00,-8.00,-13.00
0.02,0.97,-0.11,-0.79,0.24,-0.31,0.00,-8.00,-16.00
0.02,0.97,-0.11,-0.67,0.18,-0.24,0.00,-7.00,-16.00
0.02,0.97,-0.11,1.16,0.12,-0.18,1.00,-3.00,-16.00
0.02,0.97,-0.11,-0.73,0.18,-0.24,2.00,-6.00,-16.00
0.02,0.97,-0.11,-0.24,0.24,-0.24,0.00,-6.00,-16.00
0.02,0.97,-0.11,-0.37,0.18,-0.24,1.00,-5.00,-15.00
0.02,0.97,-0.11,-0.37,0.18,-0.24,1.00,-6.00,-20.00
0.02,0.97,-0.11,0.18,0.18,-0.24,2.00,-6.00,-12.00
0.02,0.97,-0.11,-3.23,0.18,-0.24,1.00,-7.00,-17.00
0.02,0.97,-0.11,-1.65,0.18,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.11,-2.56,0.18,-0.24,0.00,-6.00,-19.00
0.02,0.97,-0.11,-2.93,0.24,-0.18,1.00,-4.00,-15.00
0.02,0.97,-0.11,1.46,0.18,-0.24,1.00,-6.00,-14.00
0.02,0.97,-0.11,-0.18,0.12,-0.24,0.00,-6.00,-15.00
0.02,0.97,-0.11,0.98,0.18,-0.31,2.00,-5.00,-16.00
0.02,0.97,-0.11,-0.18,0.18,-0.18,1.00,-7.00,-14.00
0.02,0.97,-0.11,-4.03,0.18,-0.24,1.00,-7.00,-15.00
0.02,0.97,-0.11,-1.16,0.18,-0.24,1.00,-6.00,-14.00
0.02,0.97,-0.11,-0.55,0.12,-0.18,1.00,-6.00,-17.00
0.02,0.97,-0.11,1.16,0.12,-0.24,0.00,-6.00,-16.00
0.02,0.97,-0.11,-2.44,0.12,-0.24,1.00,-7.00,-20.00
0.02,0.97,-0.11,-0.73,0.24,-0.24,1.00,-9.00,-15.00
0.02,0.97,-0.11,-0.85,0.18,-0.18,1.00,-3.00,-16.00
0.02,0.97,-0.11,-0.92,0.12,-0.24,3.00,-6.00,-19.00
0.02,0.97,-0.11,1.34,0.12,-0.31,0.00,-5.00,-17.00
0.02,0.97,-0.11,1.22,0.18,-0.24,2.00,-8.00,-15.00
0.02,0.97,-0.11,0.79,0.18,-0.24,1.00,-6.00,-20.00
0.02,0.97,-0.11,-0.98,0.18,-0.24,0.00,-5.00,-15.00
0.02,0.97,-0.11,-0.67,0.12,-0.31,0.00,-7.00,-18.00
0.02,0.97,-0.11,-0.31,0.18,-0.18,2.00,-7.00,-15.00
0.02,0.97,-0.11,1.53,0.12,-0.24,0.00,-6.00,-15.00
0.02,0.97,-0.11,1.59,0.18,-0.24,0.00,-8.00,-16.00
0.02,0.97,-0.11,0.00,0.18,-0.18,2.00,-7.00,-20.00
0.02,0.97,-0.11,0.00,0.24,-0.24,1.00,-5.00,-13.00
0.02,0.97,-0.11,-1.28,0.18,-0.24,2.00,-7.00,-14.00
0.02,0.97,-0.11,-1.34,0.24,-0.24,4.00,-6.00,-16.00
0.02,0.97,-0.11,0.61,0.12,-0.18,0.00,-7.00,-17.00
0.02,0.97,-0.11,-1.89,0.18,-0.24,1.00,-5.00,-14.00
0.02,0.97,-0.11,-0.79,0.12,-0.18,1.00,-4.00,-14.00
0.02,0.97,-0.11,0.06,0.18,-0.24,3.00,-8.00,-16.00
0.02,0.97,-0.10,-3.30,0.18,-0.31,0.00,-6.00,-23.00
0.02,0.97,-0.10,-1.77,0.18,-0.18,0.00,-9.00,-13.00
0.02,0.97,-0.10,2.56,0.12,-0.24,0.00,-6.00,-14.00
0.02,0.97,-0.10,1.89,0.06,-0.18,1.00,-7.00,-13.00
0.02,0.97,-0.11,-0.06,0.24,-0.24,3.00,-7.00,-8.00
0.02,0.97,-0.11,-0.37,0.18,-0.24,0.00,-7.00,-14.00
0.02,0.97,-0.11,0.00,0.18,-0.18,2.00,-7.00,-18.00
0.02,0.97,-0.11,-1.34,0.18,-0.24,1.00,-6.00,-16.00
0.02,0.97,-0.11,0.31,0.18,-0.31,1.00,-7.00,-17.00
0.02,0.97,-0.11,-1.83,0.18,-0.18,1.00,-8.00,-14.00
0.02,0.97,-0.11,-5.19,0.18,-0.24,1.00,-7.00,-14.00
0.02,0.97,-0.11,0.00,0.12,-0.18,2.00,-7.00,-15.00
0.02,0.97,-0.11,1.77,0.18,-0.24,2.00,-8.00,-14.00
0.02,0.97,-0.11,0.73,0.24,-0.18,1.00,-6.00,-18.00
0.02,0.97,-0.11,0.49,0.12,-0.31,0.00,-5.00,-15.00
0.02,0.97,-0.11,-1.89,0.24,-0.24,1.00,-5.00,-16.00
0.02,0.97,-0.11,-2.62,0.18,-0.24,1.00,-5.00,-19.00
0.02,0.97,-0.10,-2.75,0.18,-0.24,0.00,-7.00,-16.00
0.02,0.97,-0.11,-3.11,0.18,-0.24,2.00,-6.00,-15.00
0.02,0.97,-0.11,-2.01,0.24,-0.31,1.00,-5.00,-13.00
0.02,0.97,-0.10,2.32,0.18,-0.31,1.00,-6.00,-16.00
0.02,0.97,-0.10,-0.24,0.18,-0.18,0.00,-5.00,-15.00
0.02,0.97,-0.10,-1.46,0.18,-0.24,0.00,-6.00,-14.00
0.02,0.97,-0.11,-0.18,0.18,-0.24,0.00,-7.00,-16.00
0.02,0.97,-0.11,-0.31,0.12,-0.31,1.00,-6.00,-12.00
0.02,0.97,-0.11,-2.81,0.18,-0.24,0.00,-6.00,-17.00
0.02,0.97,-0.11,1.10,0.18,-0.24,-1.00,-6.00,-18.00
0.02,0.97,-0.11,1.28,0.18,-0.24,0.00,-5.00,-14.00
0.02,0.97,-0.11,0.18,0.18,-0.18,0.00,-8.00,-15.00
0.02,0.97,-0.10,-0.12,0.12,-0.24,3.00,-4.00,-14.00
0.02,0.97,-0.11,-3.36,0.24,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.10,-2.69,0.12,-0.24,1.00,-5.00,-16.00
0.02,0.97,-0.10,-0.31,0.18,-0.18,0.00,-5.00,-17.00
0.02,0.97,-0.10,-0.12,0.18,-0.12,2.00,-9.00,-17.00
0.02,0.97,-0.10,-0.12,0.12,-0.24,1.00,-6.00,-16.00
0.02,0.97,-0.10,-0.98,0.12,-0.18,0.00,-4.00,-14.00
0.02,0.97,-0.11,0.06,0.18,-0.18,1.00,-6.00,-13.00
0.02,0.97,-0.10,0.73,0.55,-0.24,1.00,-7.00,-14.00
0.02,0.97,-0.10,-0.73,0.12,-0.24,1.00,-8.00,-15.00
0.02,0.97,-0.10,-0.31,0.18,-0.18,2.00,-5.00,-19.00
0.02,0.97,-0.10,-0.98,0.18,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.11,-0.37,0.18,-0.24,2.00,-7.00,-17.00
0.02,0.97,-0.10,0.24,0.18,-0.24,2.00,-6.00,-14.00
0.02,0.97,-0.10,0.24,0.18,-0.24,1.00,-9.00,-10.00
0.02,0.97,-0.10,-0.85,0.18,-0.31,0.00,-7.00,-12.00
0.02,0.97,-0.10,-2.14,0.12,-0.24,0.00,-7.00,-18.00
0.01,0.97,-0.10,-0.49,0.18,-0.31,1.00,-5.00,-14.00
0.02,0.97,-0.10,1.04,0.12,-0.18,0.00,-7.00,-16.00
0.02,0.97,-0.10,-0.55,0.18,-0.31,0.00,-6.00,-18.00
0.02,0.97,-0.11,-3.36,0.18,-0.18,1.00,-9.00,-17.00
0.02,0.97,-0.11,-0.24,0.24,-0.18,1.00,-6.00,-14.00
0.02,0.97,-0.10,2.93,0.18,-0.18,1.00,-6.00,-14.00
0.02,0.97,-0.10,2.20,0.24,-0.18,0.00,-7.00,-15.00
0.02,0.97,-0.11,2.32,0.18,-0.18,0.00,-7.00,-13.00
0.02,0.97,-0.11,3.60,0.06,-0.24,2.00,-8.00,-14.00
0.02,0.97,-0.10,1.46,0.18,-0.24,1.00,-7.00,-12.00
0.02,0.97,-0.10,1.83,0.24,-0.18,1.00,-5.00,-19.00
0.02,0.97,-0.10,0.79,0.18,-0.18,0.00,-5.00,-15.00
0.02,0.97,-0.10,1.46,0.18,-0.24,0.00,-7.00,-15.00
0.01,0.97,-0.10,-0.85,0.18,-0.18,0.00,-7.00,-17.00
0.02,0.97,-0.09,1.89,0.18,-0.24,3.00,-5.00,-11.00
0.02,0.97,-0.09,3.30,0.12,-0.31,2.00,-8.00,-20.00
0.02,0.97,-0.09,2.32,0.12,-0.24,0.00,-8.00,-15.00
0.02,0.97,-0.10,0.37,0.12,-0.24,1.00,-7.00,-14.00
0.02,0.97,-0.09,1.40,0.18,-0.18,1.00,-7.00,-12.00
0.02,0.97,-0.09,1.89,0.18,-0.18,1.00,-6.00,-13.00
0.02,0.97,-0.09,-0.24,0.12,-0.24,2.00,-5.00,-15.00
0.02,0.97,-0.10,-1.53,0.24,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.09,-0.12,0.18,-0.24,0.00,-6.00,-20.00
0.02,0.97,-0.09,0.24,0.24,-0.31,1.00,-7.00,-16.00
0.02,0.97,-0.09,1.04,0.12,-0.24,0.00,-6.00,-12.00
0.02,0.97,-0.09,0.31,0.24,-0.18,2.00,-6.00,-15.00
0.02,0.97,-0.10,-3.54,0.18,-0.18,1.00,-7.00,-17.00
0.02,0.97,-0.10,-6.29,0.18,-0.31,1.00,-7.00,-17.00
0.02,0.97,-0.10,-4.15,0.18,-0.31,0.00,-7.00,-14.00
0.02,0.97,-0.09,1.77,0.12,-0.24,0.00,-7.00,-17.00
0.02,0.97,-0.10,0.18,0.18,-0.24,1.00,-8.00,-14.00
0.02,0.97,-0.10,4.15,0.18,-0.24,0.00,-6.00,-16.00
0.02,0.97,-0.10,-0.73,0.18,-0.24,2.00,-7.00,-11.00
0.02,0.97,-0.10,-0.55,0.06,-0.18,2.00,-6.00,-16.00
0.02,0.97,-0.10,-0.18,0.12,-0.18,1.00,-5.00,-16.00
0.02,0.97,-0.10,-3.23,0.18,-0.24,1.00,-7.00,-16.00
0.02,0.97,-0.10,-1.53,0.18,-0.24,1.00,-8.00,-17.00
0.02,0.97,-0.10,-2.99,0.18,-0.24,0.00,-5.00,-20.00
0.02,0.97,-0.10,-2.32,0.12,-0.18,1.00,-7.00,-16.00
0.02,0.97,-0.10,0.92,0.18,-0.24,1.00,-6.00,-19.00
0.02,0.97,-0.10,2.14,0.12,-0.24,0.00,-5.00,-11.00
0.02,0.97,-0.10,-1.16,0.18,-0.31,0.00,-5.00,-12.00
0.02,0.97,-0.10,3.54,0.12,-0.18,0.00,-8.00,-16.00
0.01,0.97,-0.10,-2.32,0.18,-0.24,0.00,-7.00,-10.00
0.02,0.97,-0.10,0.00,0.24,-0.31,0.00,-7.00,-16.00
0.02,0.97,-0.10,0.24,0.12,-0.31,1.00,-7.00,-14.00
0.02,0.97,-0.10,-0.49,0.06,-0.12,1.00,-6.00,-14.00
0.02,0.97,-0.10,-0.79,0.24,-0.18,3.00,-7.00,-13.00
0.02,0.97,-0.10,0.43,0.12,-0.31,0.00,-8.00,-18.00
0.02,0.97,-0.10,-0.18,0.12,-0.18,2.00,-5.00,-16.00
0.02,0.97,-0.10,-0.73,0.12,-0.24,1.00,-7.00,-19.00
0.02,0.97,-0.10,0.92,0.12,-0.31,1.00,-7.00,-15.00
0.02,0.97,-0.10,1.53,0.12,-0.24,0.00,-5.00,-16.00
0.02,0.97,-0.10,1.77,0.18,-0.18,1.00,-7.00,-16.00
0.02,0.97,-0.10,0.79,0.12,-0.24,1.00,-6.00,-16.00
0.02,0.97,-0.10,-0.55,0.12,-0.18,0.00,-7.00,-18.00
0.02,0.97,-0.10,-0.55,0.18,-0.24,0.00,-6.00,-14.00
0.02,0.97,-0.10,-1.28,0.18,-0.24,2.00,-7.00,-16.00
0.02,0.97,-0.10,0.37,0.12,-0.18,2.00,-6.00,-16.00
0.02,0.97,-0.10,2.01,0.06,-0.24,2.00,-6.00,-15.00
0.02,0.97,-0.10,0.49,0.18,-0.18,1.00,-5.00,-16.00
0.02,0.97,-0.10,-2.01,0.18,-0.24,1.00,-7.00,-14.00
0.02,0.97,-0.10,-0.55,0.18,-0.24,-1.00,-7.00,-13.00
0.02,0.97,-0.10,-2.69,0.18,-0.18,2.00,-7.00,-17.00
0.02,0.97,-0.10,0.00,0.12,-0.24,1.00,-7.00,-13.00
0.02,0.97,-0.10,-2.69,0.12,-0.24,0.00,-8.00,-20.00
0.02,0.97,-0.10,-2.08,0.18,-0.31,1.00,-6.00,-11.00
0.01,0.97,-0.10,-0.18,0.12,-0.18,2.00,-6.00,-15.00
0.02,0.97,-0.10,-0.73,0.18,-0.24,0.00,-5.00,-18.00
0.02,0.97,-0.10,1.28,0.24,-0.24,1.00,-6.00,-19.00
0.02,0.97,-0.10,1.46,0.12,-0.31,2.00,-9.00,-19.00
0.02,0.97,-0.10,0.55,0.18,-0.24,2.00,-6.00,-13.00
0.02,0.97,-0.10,-1.77,0.18,-0.18,1.00,-3.00,-17.00
0.02,0.97,-0.10,-0.06,0.18,-0.24,2.00,-8.00,-15.00
0.02,0.97,-0.10,0.37,0.12,-0.24,1.00,-5.00,-14.00
0.02,0.97,-0.10,0.73,0.18,-0.24,1.00,-9.00,-16.00
0.02,0.97,-0.10,-4.64,0.18,-0.31,1.00,-6.00,-15.00
0.02,0.97,-0.09,-3.85,0.18,-0.31,1.00,-7.00,-11.00
0.02,0.97,-0.10,-2.38,0.18,-0.24,1.00,-10.00,-18.00
0.02,0.97,-0.10,-0.18,0.06,-0.24,0.00,-6.00,-16.00
0.02,0.97,-0.10,-3.11,0.24,-0.18,3.00,-5.00,-14.00
0.02,0.97,-0.10,-1.28,0.18,-0.18,-1.00,-8.00,-17.00
0.02,0.97,-0.10,3.60,0.12,-0.24,0.00,-6.00,-13.00
0.02,0.97,-0.10,0.98,0.12,-0.24,0.00,-8.00,-11.00
0.02,0.97,-0.10,1.22,0.18,-0.24,0.00,-6.00,-13.00
0.02,0.97,-0.10,0.61,0.18,-0.24,2.00,-5.00,-14.00
0.02,0.97,-0.10,0.61,0.06,-0.24,0.00,-8.00,-18.00
0.02,0.97,-0.10,-0.06,0.06,-0.12,2.00,-7.00,-14.00
