ax,ay,az,gx,gy,gz,mx,my,mz
0.01,0.98,0.02,0.06,0.24,-0.31,211.00,76.00,322.00
0.01,0.98,0.02,-1.40,0.18,-0.31,212.00,75.00,324.00
0.01,0.98,0.02,0.43,0.24,-0.31,215.00,75.00,318.00
0.01,0.98,0.02,-1.22,0.06,-0.24,212.00,76.00,319.00
0.01,0.98,0.02,-0.67,0.06,-0.24,212.00,74.00,318.00
0.01,0.98,0.02,-1.04,-0.06,0.00,213.00,78.00,320.00
0.01,0.98,0.02,-0.85,0.18,-0.24,213.00,78.00,314.00
0.01,0.98,0.02,-0.61,0.18,0.00,214.00,76.00,318.00
0.01,0.98,0.02,0.00,0.37,-0.18,211.00,78.00,317.00
0.01,0.98,0.02,-0.06,0.24,-0.31,213.00,74.00,318.00
0.01,0.98,0.02,0.43,0.24,-0.31,212.00,74.00,324.00
0.01,0.98,0.02,-0.61,0.00,-0.18,212.00,75.00,320.00
0.01,0.98,0.02,-0.12,0.06,-0.24,209.00,78.00,320.00
0.01,0.98,0.02,-0.06,0.00,-0.18,212.00,77.00,322.00
0.01,0.98,0.02,-0.43,0.18,-0.18,213.00,75.00,323.00
0.01,0.98,0.02,-1.59,0.18,-0.24,213.00,76.00,317.00
0.01,0.98,0.02,-1.59,0.12,-0.24,213.00,79.00,321.00
0.01,0.98,0.02,-1.16,0.06,-0.24,213.00,74.00,324.00
0.01,0.98,0.02,-0.49,0.24,-0.24,212.00,75.00,322.00
0.01,0.98,0.02,0.49,0.24,-0.43,211.00,77.00,317.00
0.01,0.98,0.02,0.55,0.43,-0.43,212.00,76.00,323.00
0.01,0.98,0.02,0.85,0.31,-0.24,212.00,75.00,319.00
0.01,0.98,0.02,0.12,0.24,-0.37,213.00,76.00,319.00
0.01,0.98,0.02,-0.55,0.18,-0.12,214.00,78.00,321.00
0.01,0.98,0.02,-0.79,0.18,-0.18,213.00,75.00,321.00
0.01,0.97,0.02,-0.85,0.12,-0.18,213.00,75.00,323.00
0.01,0.98,0.02,-0.98,0.06,-0.24,213.00,78.00,319.00
0.01,0.98,0.02,-1.04,0.24,-0.31,211.00,77.00,324.00
0.01,0.98,0.02,-0.67,0.12,-0.31,213.00,77.00,328.00
0.01,0.98,0.02,-1.04,-0.24,-0.12,212.00,78.00,322.00
0.01,0.98,0.02,-1.46,-0.79,-0.24,213.00,78.00,321.00
0.01,0.98,0.02,-0.49,0.12,-0.24,214.00,77.00,323.00
0.01,0.98,0.02,-0.24,0.00,-0.18,213.00,77.00,323.00
0.01,0.98,0.02,-1.46,0.06,-0.18,213.00,77.00,318.00
0.01,0.98,0.02,-0.85,0.18,-0.12,213.00,77.00,321.00
0.01,0.98,0.02,-0.55,0.06,-0.18,213.00,78.00,320.00
0.01,0.98,0.02,-1.04,0.06,-0.18,213.00,76.00,319.00
0.01,0.98,0.02,-0.79,-0.31,-0.18,213.00,77.00,321.00
0.01,0.98,0.02,-1.34,0.12,-0.24,213.00,79.00,324.00
0.01,0.98,0.02,-2.14,-0.06,-0.06,213.00,76.00,323.00
0.01,0.98,0.02,-0.92,0.18,-0.24,213.00,78.00,326.00
0.01,0.98,0.02,-0.92,0.12,-0.24,213.00,78.00,323.00
0.01,0.98,0.02,-1.28,0.12,-0.24,212.00,79.00,322.00
0.01,0.98,0.02,-1.22,0.06,-0.24,212.00,79.00,323.00
0.01,0.98,0.02,-0.18,0.12,-0.24,212.00,76.00,324.00
0.01,0.98,0.02,-0.67,0.06,-0.18,213.00,77.00,327.00
0.01,0.98,0.02,0.12,0.24,-0.24,213.00,78.00,321.00
0.01,0.98,0.02,-0.43,0.24,-0.24,214.00,79.00,322.00
0.01,0.98,0.02,-0.49,0.18,-0.18,211.00,78.00,321.00
0.01,0.98,0.02,-0.98,0.12,-0.18,212.00,78.00,323.00
0.01,0.98,0.02,-0.37,0.06,-0.43,212.00,76.00,321.00
0.01,0.98,0.02,-0.98,0.12,-0.18,211.00,78.00,323.00
0.01,0.98,0.02,-1.46,-0.06,-0.12,215.00,77.00,325.00
0.01,0.98,0.02,-0.12,0.24,-0.37,213.00,77.00,323.00
0.01,0.98,0.02,0.00,0.31,-0.37,212.00,78.00,321.00
0.01,0.98,0.02,-0.18,0.55,-0.06,212.00,79.00,323.00
0.01,0.98,0.02,1.34,0.73,-0.31,211.00,76.00,320.00
0.01,0.98,0.02,-0.49,0.31,0.06,212.00,77.00,321.00
0.01,0.98,0.02,-0.67,0.12,-0.12,212.00,74.00,323.00
0.01,0.98,0.02,-0.61,0.12,-0.18,212.00,75.00,320.00
0.01,0.97,0.02,-1.22,-0.24,-0.18,212.00,77.00,317.00
0.01,0.98,0.02,-0.67,0.12,-0.18,212.00,76.00,323.00
0.01,0.97,0.02,0.55,0.43,-0.37,212.00,77.00,321.00
0.01,0.98,0.02,-0.49,0.24,-0.06,211.00,74.00,322.00
0.01,0.98,0.02,-0.98,-0.06,-0.18,213.00,78.00,324.00
0.01,0.98,0.02,-1.59,0.00,-0.06,211.00,73.00,320.00
0.01,0.98,0.02,-1.28,0.12,-0.06,212.00,78.00,322.00
0.01,0.98,0.02,-0.85,0.18,-0.06,211.00,77.00,319.00
0.01,0.98,0.02,-0.06,0.18,-0.24,212.00,76.00,321.00
0.01,0.98,0.02,-0.12,0.12,-0.31,212.00,76.00,322.00
0.01,0.98,0.02,-1.04,0.12,-0.12,213.00,77.00,321.00
0.01,0.98,0.02,1.10,0.31,-0.43,212.00,78.00,321.00
0.01,0.98,0.02,-0.31,0.12,-0.37,212.00,78.00,324.00
