ax,ay,az,gx,gy,gz,mx,my,mz
1.00,-0.02,-0.10,-0.31,0.73,-0.73,-54.00,-29.00,-2.00
1.00,-0.02,-0.10,0.73,1.46,0.49,-54.00,-30.00,-4.00
1.00,-0.02,-0.10,-0.18,0.18,0.12,-54.00,-29.00,-7.00
1.00,-0.03,-0.11,0.31,-0.12,-0.24,-53.00,-28.00,-3.00
1.00,-0.02,-0.09,-0.31,-1.53,-1.16,-51.00,-27.00,-2.00
1.00,-0.01,-0.10,-0.49,-2.26,0.67,-54.00,-27.00,-5.00
0.99,-0.03,-0.11,0.00,-1.65,1.65,-54.00,-30.00,-4.00
0.99,-0.03,-0.10,-0.31,-1.59,0.61,-52.00,-29.00,-5.00
1.00,-0.02,-0.09,-0.12,1.04,-0.85,-54.00,-27.00,-8.00
1.00,-0.03,-0.09,0.31,-0.85,0.37,-53.00,-31.00,-5.00
1.00,-0.03,-0.10,-0.61,-0.61,0.12,-54.00,-27.00,-2.00
1.00,-0.03,-0.10,0.49,1.10,-0.18,-54.00,-29.00,-2.00
0.99,-0.03,-0.11,0.49,-0.31,0.49,-55.00,-26.00,-3.00
0.99,-0.03,-0.11,-0.18,-0.06,-0.06,-53.00,-29.00,-4.00
1.00,-0.03,-0.09,1.16,4.27,-0.79,-52.00,-28.00,-6.00
1.00,-0.02,-0.09,-0.12,-0.98,0.49,-55.00,-28.00,-4.00
0.99,-0.03,-0.10,-2.62,-1.83,-0.85,-54.00,-30.00,-6.00
1.00,-0.02,-0.09,-0.06,1.40,-1.16,-54.00,-28.00,-4.00
0.99,-0.03,-0.10,1.53,2.69,-1.53,-53.00,-28.00,-3.00
0.99,-0.03,-0.11,0.67,-0.55,0.12,-54.00,-27.00,-6.00
1.00,-0.03,-0.10,0.31,1.71,-0.92,-54.00,-30.00,-6.00
1.00,-0.02,-0.11,-1.16,0.18,-0.49,-53.00,-30.00,-5.00
1.00,-0.03,-0.10,-0.43,-0.49,0.31,-52.00,-28.00,-2.00
0.99,-0.03,-0.10,0.12,-2.01,1.40,-54.00,-27.00,-6.00
0.99,-0.03,-0.10,0.73,0.12,0.00,-53.00,-30.00,-6.00
1.00,-0.02,-0.10,0.49,-0.06,0.79,-51.00,-29.00,-3.00
0.99,-0.04,-0.10,0.31,0.18,-0.12,-53.00,-32.00,-7.00
1.00,-0.02,-0.10,-0.49,1.89,-1.10,-53.00,-30.00,-4.00
0.99,-0.03,-0.11,0.12,0.31,-0.67,-53.00,-30.00,-6.00
0.99,-0.04,-0.10,-0.85,0.67,-1.04,-51.00,-30.00,-4.00
1.00,-0.02,-0.09,-1.53,-3.66,0.37,-55.00,-30.00,-3.00
0.99,-0.04,-0.12,-0.49,0.12,-0.79,-54.00,-28.00,-6.00
0.99,-0.04,-0.10,-0.92,2.93,-2.14,-51.00,-27.00,-2.00
1.00,-0.04,-0.10,1.65,3.17,-0.24,-54.00,-29.00,-6.00
0.99,-0.03,-0.11,-3.60,1.34,-1.28,-53.00,-30.00,-7.00
1.00,-0.03,-0.09,-1.40,-2.01,-0.24,-55.00,-28.00,-2.00
1.00,-0.02,-0.09,-0.24,-1.40,0.55,-53.00,-28.00,-3.00
0.99,-0.03,-0.11,0.85,1.59,0.24,-52.00,-29.00,-7.00
1.00,-0.03,-0.10,-0.92,-0.98,0.85,-55.00,-31.00,-5.00
0.99,-0.03,-0.12,-1.71,-2.93,1.53,-53.00,-27.00,-10.00
0.99,-0.04,-0.12,-0.24,-1.10,0.61,-54.00,-29.00,-7.00
1.00,-0.03,-0.10,1.34,0.37,1.83,-53.00,-30.00,-4.00
1.00,-0.03,-0.10,1.59,-0.18,0.98,-52.00,-27.00,-1.00
0.99,-0.04,-0.11,-0.43,0.92,-1.28,-53.00,-29.00,0.00
0.99,-0.04,-0.11,-1.16,0.12,-0.73,-54.00,-31.00,-6.00
0.99,-0.04,-0.12,-0.73,-1.71,0.92,-53.00,-29.00,-3.00
1.00,-0.03,-0.10,-1.10,-2.20,0.49,-53.00,-30.00,-2.00
1.00,-0.03,-0.10,-0.85,0.31,-0.24,-51.00,-27.00,-7.00
0.99,-0.04,-0.11,-2.56,0.43,-1.46,-54.00,-29.00,-8.00
0.99,-0.03,-0.11,-1.28,-0.31,-0.18,-56.00,-29.00,-1.00
1.00,-0.02,-0.10,-0.98,-0.49,0.06,-53.00,-32.00,-5.00
0.99,-0.04,-0.11,0.85,0.12,1.04,-55.00,-30.00,-4.00
0.99,-0.03,-0.10,0.00,1.04,0.12,-53.00,-31.00,-5.00
0.99,-0.04,-0.10,0.79,-0.06,0.24,-53.00,-28.00,-4.00
0.99,-0.04,-0.10,0.12,-0.24,0.49,-53.00,-30.00,-4.00
1.00,-0.03,-0.10,-0.67,0.49,-0.73,-53.00,-28.00,-5.00
0.99,-0.04,-0.11,0.98,1.89,-0.49,-53.00,-29.00,-7.00
0.99,-0.04,-0.12,-0.06,1.59,-0.06,-54.00,-27.00,-4.00
0.99,-0.04,-0.10,-0.06,0.55,-0.49,-52.00,-30.00,-4.00
1.00,-0.03,-0.10,-0.31,0.98,-0.49,-54.00,-27.00,-8.00
0.99,-0.04,-0.11,0.98,-0.73,0.98,-54.00,-28.00,-6.00
0.99,-0.04,-0.11,-1.95,-0.43,0.12,-53.00,-29.00,-8.00
1.00,-0.04,-0.10,-2.20,-0.49,-0.24,-54.00,-28.00,-4.00
0.99,-0.04,-0.11,-0.55,-0.06,-0.06,-53.00,-31.00,-8.00
0.99,-0.03,-0.10,-1.83,0.12,-1.53,-53.00,-31.00,-2.00
1.00,-0.02,-0.11,0.37,0.79,0.55,-55.00,-30.00,-5.00
1.00,-0.02,-0.10,-0.12,0.61,-0.61,-54.00,-30.00,-1.00
1.00,-0.03,-0.10,-1.77,1.83,-2.14,-53.00,-30.00,-4.00
0.99,-0.03,-0.10,0.31,-0.61,0.79,-53.00,-29.00,-1.00
0.99,-0.04,-0.12,0.67,0.06,0.79,-55.00,-28.00,-6.00
0.99,-0.04,-0.11,-0.06,0.61,-0.37,-53.00,-29.00,-7.00
1.00,-0.04,-0.09,-1.28,-0.55,-1.22,-51.00,-29.00,-4.00
1.00,-0.03,-0.11,-0.85,1.59,-0.92,-53.00,-30.00,-4.00
0.99,-0.03,-0.11,-1.34,0.12,-0.12,-54.00,-32.00,-4.00
0.99,-0.03,-0.12,0.67,-0.61,2.01,-54.00,-28.00,-6.00
0.99,-0.04,-0.11,-2.32,1.95,-0.43,-53.00,-27.00,-2.00
0.99,-0.03,-0.11,-1.40,0.00,-1.40,-54.00,-27.00,-2.00
1.00,-0.03,-0.10,-0.55,0.43,-0.61,-53.00,-30.00,-3.00
1.00,-0.03,-0.10,-0.49,1.28,-0.79,-53.00,-26.00,-2.00
0.99,-0.03,-0.10,0.55,-0.43,0.31,-53.00,-28.00,-4.00
1.00,-0.03,-0.10,0.67,0.06,0.06,-53.00,-30.00,-4.00
0.99,-0.04,-0.11,-0.85,2.44,-2.26,-55.00,-28.00,-4.00
0.99,-0.03,-0.10,0.31,-0.85,0.67,-53.00,-30.00,-2.00
0.99,-0.04,-0.11,0.00,-0.24,0.31,-53.00,-30.00,-2.00
0.99,-0.03,-0.10,-1.65,2.01,-1.83,-54.00,-30.00,-4.00
0.99,-0.03,-0.11,-0.24,-0.67,0.55,-53.00,-29.00,-5.00
0.99,-0.04,-0.10,-0.79,-0.61,-0.49,-54.00,-30.00,-9.00
0.99,-0.04,-0.10,-1.22,1.40,-1.34,-53.00,-27.00,-6.00
1.00,-0.03,-0.11,-1.46,-0.61,0.85,-52.00,-25.00,-4.00
0.99,-0.03,-0.11,-0.92,1.10,-0.98,-53.00,-28.00,-4.00
1.00,-0.02,-0.10,0.06,0.43,0.79,-52.00,-29.00,-5.00
1.00,-0.03,-0.09,-0.73,2.01,-1.89,-52.00,-28.00,-2.00
0.99,-0.04,-0.10,-0.61,1.22,-1.40,-53.00,-28.00,-6.00
0.99,-0.04,-0.10,0.49,1.10,0.06,-53.00,-30.00,-4.00
0.99,-0.03,-0.10,-0.31,0.85,0.31,-54.00,-29.00,-7.00
0.99,-0.03,-0.10,0.49,0.18,0.31,-53.00,-27.00,-7.00
0.99,-0.03,-0.10,0.12,0.00,-0.18,-54.00,-31.00,-2.00
1.00,-0.03,-0.09,-0.24,-2.26,1.22,-55.00,-29.00,-6.00
1.00,-0.03,-0.08,-3.17,-4.39,1.83,-53.00,-30.00,-7.00
0.99,-0.03,-0.10,-0.31,1.95,-0.31,-50.00,-29.00,-2.00
1.00,-0.03,-0.09,-0.31,1.95,-0.67,-52.00,-29.00,-4.00
1.00,-0.03,-0.09,-0.37,0.06,0.37,-51.00,-30.00,-2.00
0.99,-0.03,-0.11,0.18,1.16,-0.49,-54.00,-30.00,-3.00
1.00,-0.03,-0.10,-0.24,0.55,-0.98,-53.00,-29.00,-4.00
0.99,-0.03,-0.10,-1.22,-0.67,0.24,-53.00,-28.00,-5.00
0.99,-0.03,-0.10,-1.65,-1.40,0.79,-53.00,-28.00,-3.00
1.00,-0.03,-0.09,-1.28,-1.16,0.00,-51.00,-28.00,-1.00
1.00,-0.03,-0.09,0.31,0.73,0.12,-55.00,-28.00,-5.00
1.00,-0.03,-0.09,-0.55,0.85,-1.04,-54.00,-30.00,-3.00
0.99,-0.03,-0.11,1.22,2.20,-0.06,-54.00,-28.00,-4.00
0.99,-0.04,-0.11,0.73,2.50,-1.34,-54.00,-31.00,-6.00
1.00,-0.03,-0.10,0.43,0.73,-0.73,-54.00,-28.00,-4.00
1.00,-0.03,-0.09,0.06,0.24,0.24,-54.00,-28.00,-6.00
1.00,-0.03,-0.08,-1.16,-1.34,-0.49,-52.00,-28.00,-6.00
0.99,-0.04,-0.10,-0.12,1.10,-0.43,-54.00,-31.00,-1.00
1.00,-0.03,-0.09,0.92,-0.18,0.37,-52.00,-30.00,-6.00
1.00,-0.03,-0.09,0.73,0.55,-0.43,-52.00,-28.00,-1.00
1.00,-0.04,-0.09,-0.37,0.00,-0.49,-52.00,-30.00,-6.00
1.00,-0.03,-0.09,-0.85,0.43,-0.49,-55.00,-31.00,-7.00
0.99,-0.04,-0.09,-1.40,0.98,-1.16,-54.00,-28.00,-5.00
1.00,-0.04,-0.09,-0.18,1.28,-1.16,-53.00,-30.00,-4.00
1.00,-0.02,-0.09,-1.46,-1.77,0.49,-53.00,-31.00,-4.00
0.99,-0.03,-0.11,-0.37,-0.92,0.79,-52.00,-29.00,0.00
1.00,-0.03,-0.10,-0.73,1.22,-0.61,-52.00,-30.00,-1.00
0.99,-0.04,-0.09,0.00,1.83,-0.67,-52.00,-29.00,-3.00
1.00,-0.03,-0.09,0.00,-0.67,0.49,-52.00,-28.00,-1.00
1.00,-0.04,-0.10,0.43,0.49,-0.06,-52.00,-29.00,-6.00
1.00,-0.03,-0.09,-0.12,0.49,-0.37,-53.00,-31.00,-2.00
1.00,-0.02,-0.09,-1.10,0.49,-1.22,-54.00,-29.00,-3.00
1.00,-0.02,-0.09,-2.44,-0.37,-0.79,-53.00,-30.00,-4.00
1.00,-0.02,-0.10,-1.16,-1.16,-0.43,-52.00,-30.00,-7.00
1.00,-0.03,-0.09,1.71,0.31,0.12,-54.00,-31.00,-3.00
1.00,-0.03,-0.09,0.24,1.04,-0.67,-52.00,-30.00,0.00
0.99,-0.03,-0.11,0.61,0.55,0.55,-52.00,-30.00,0.00
0.99,-0.03,-0.10,-0.37,-0.12,0.37,-53.00,-31.00,-4.00
0.99,-0.03,-0.09,-0.06,0.79,-0.24,-55.00,-31.00,-8.00
1.00,-0.03,-0.09,-0.43,-0.18,0.31,-53.00,-30.00,-7.00
1.00,-0.03,-0.10,-0.43,0.12,0.12,-54.00,-30.00,-5.00
0.99,-0.03,-0.10,0.67,0.67,0.31,-54.00,-28.00,-1.00
0.99,-0.04,-0.10,-1.46,-0.49,0.24,-52.00,-31.00,-1.00
0.99,-0.03,-0.10,-0.85,0.12,-0.24,-53.00,-29.00,-7.00
1.00,-0.03,-0.10,0.00,-0.12,-0.24,-54.00,-28.00,-4.00
1.00,-0.03,-0.10,-0.18,0.55,-0.18,-52.00,-28.00,-5.00
1.00,-0.03,-0.10,-0.49,-0.67,0.55,-53.00,-29.00,-5.00
0.99,-0.03,-0.11,0.61,0.55,0.24,-54.00,-28.00,-4.00
0.99,-0.04,-0.11,-0.18,0.73,-0.12,-54.00,-29.00,-5.00
1.00,-0.03,-0.09,-0.31,-0.37,0.43,-53.00,-27.00,-3.00
0.99,-0.03,-0.10,0.06,0.24,-0.18,-54.00,-28.00,-6.00
0.99,-0.04,-0.10,-1.40,0.55,-0.85,-53.00,-28.00,-4.00
1.00,-0.03,-0.09,-0.06,-0.37,-0.12,-52.00,-30.00,-6.00
0.99,-0.04,-0.11,0.37,0.61,-0.43,-53.00,-29.00,-4.00
0.99,-0.04,-0.11,1.34,2.08,0.12,-54.00,-27.00,-4.00
1.00,-0.03,-0.09,0.18,0.06,0.61,-53.00,-30.00,1.00
0.99,-0.04,-0.10,-0.85,-1.16,0.98,-54.00,-30.00,-6.00
1.00,-0.03,-0.10,-0.73,1.89,-1.16,-54.00,-29.00,-4.00
1.00,-0.03,-0.09,0.24,0.67,-0.61,-54.00,-29.00,-3.00
0.99,-0.02,-0.11,-0.37,0.31,1.34,-53.00,-30.00,-4.00
1.00,-0.03,-0.10,-0.18,0.43,-0.18,-52.00,-27.00,-6.00
1.00,-0.03,-0.09,-0.24,-0.49,0.18,-53.00,-28.00,0.00
1.00,-0.03,-0.10,-3.23,-0.37,-0.49,-51.00,-28.00,-4.00
0.99,-0.03,-0.09,-0.98,-1.22,-0.18,-54.00,-30.00,0.00
0.99,-0.04,-0.11,-0.67,1.77,-0.92,-54.00,-30.00,-3.00
0.99,-0.04,-0.11,-0.06,-0.85,0.55,-53.00,-30.00,0.00
1.00,-0.03,-0.10,-0.12,-0.85,0.12,-54.00,-29.00,-4.00
1.00,-0.03,-0.10,-1.65,-0.24,0.24,-53.00,-27.00,-5.00
0.99,-0.03,-0.10,-0.43,0.24,-0.31,-51.00,-29.00,-6.00
0.99,-0.04,-0.11,0.06,0.43,-0.24,-54.00,-32.00,-1.00
0.99,-0.04,-0.11,0.06,0.18,-0.06,-54.00,-28.00,-4.00
0.99,-0.04,-0.11,0.73,0.37,0.24,-53.00,-30.00,-7.00
0.99,-0.04,-0.10,-0.79,2.01,-1.65,-53.00,-29.00,-6.00
1.00,-0.03,-0.09,-1.22,-0.49,-0.55,-52.00,-29.00,-5.00
0.99,-0.03,-0.11,-0.98,0.43,0.18,-54.00,-27.00,0.00
0.99,-0.04,-0.10,-0.92,-0.31,0.67,-51.00,-30.00,-2.00
0.99,-0.04,-0.10,0.55,0.18,-0.37,-53.00,-27.00,-4.00
1.00,-0.03,-0.09,-1.71,-1.59,0.37,-53.00,-31.00,-5.00
1.00,-0.04,-0.10,-0.49,0.55,-0.92,-53.00,-29.00,-5.00
1.00,-0.04,-0.09,-0.98,1.04,-1.89,-53.00,-28.00,-6.00
0.99,-0.04,-0.10,-0.85,-0.18,-0.67,-53.00,-30.00,-4.00
1.00,-0.03,-0.11,-0.24,-0.49,-0.12,-53.00,-31.00,-4.00
0.99,-0.04,-0.13,-0.55,2.32,-1.40,-54.00,-28.00,-5.00
1.00,-0.03,-0.10,-0.06,-1.10,0.79,-53.00,-30.00,-8.00
1.00,-0.03,-0.10,-0.43,-1.16,0.55,-53.00,-29.00,-5.00
0.99,-0.04,-0.11,1.04,1.40,-0.18,-52.00,-29.00,-5.00
1.00,-0.04,-0.11,-0.73,0.79,-0.18,-54.00,-30.00,-3.00
1.00,-0.03,-0.09,-0.37,2.87,-2.14,-53.00,-30.00,-6.00
1.00,-0.04,-0.10,0.37,-0.12,-0.73,-53.00,-30.00,-3.00
0.99,-0.05,-0.11,-0.06,0.67,-0.67,-54.00,-29.00,-5.00
0.99,-0.04,-0.11,-2.14,-2.93,0.85,-55.00,-30.00,-7.00
1.00,-0.04,-0.09,-1.10,-1.71,1.04,-52.00,-27.00,-3.00
0.99,-0.04,-0.10,-1.10,0.61,-0.85,-53.00,-28.00,-4.00
0.99,-0.04,-0.11,0.31,1.10,0.06,-54.00,-29.00,-1.00
0.99,-0.04,-0.11,-0.06,0.06,0.12,-54.00,-29.00,-5.00
0.99,-0.04,-0.11,0.18,1.40,-0.73,-52.00,-28.00,-4.00
0.99,-0.04,-0.10,-0.85,0.79,-1.16,-53.00,-30.00,-2.00
1.00,-0.04,-0.11,-0.92,-0.85,0.31,-53.00,-29.00,-4.00
0.99,-0.04,-0.11,-0.73,-0.67,0.24,-54.00,-31.00,-4.00
0.99,-0.04,-0.11,-0.49,-0.43,0.37,-54.00,-30.00,-6.00
0.99,-0.04,-0.10,-0.73,-0.18,0.00,-53.00,-30.00,-9.00
1.00,-0.03,-0.10,-1.22,-0.37,-0.06,-52.00,-32.00,-4.00
0.99,-0.04,-0.10,0.79,0.31,0.06,-53.00,-28.00,0.00
0.99,-0.04,-0.11,-0.31,-0.92,0.67,-53.00,-28.00,-2.00
0.99,-0.04,-0.11,-0.49,-0.49,0.18,-53.00,-27.00,-5.00
0.99,-0.03,-0.11,0.18,0.06,0.43,-53.00,-29.00,-4.00
1.00,-0.03,-0.10,0.55,1.04,-0.49,-54.00,-27.00,-3.00
0.99,-0.03,-0.10,-0.18,0.24,-0.61,-53.00,-31.00,-7.00
1.00,-0.02,-0.09,-2.08,-0.43,-0.61,-51.00,-28.00,-5.00
0.99,-0.05,-0.11,-1.83,0.31,-1.34,-54.00,-30.00,-3.00
1.00,-0.02,-0.10,-0.18,0.06,0.43,-54.00,-29.00,-3.00
1.00,-0.02,-0.11,0.37,0.00,1.28,-53.00,-28.00,-5.00
0.99,-0.04,-0.11,0.18,1.22,0.12,-53.00,-31.00,-5.00
1.00,-0.04,-0.11,-0.73,1.53,-1.22,-54.00,-29.00,-5.00
1.00,-0.03,-0.10,-1.59,0.85,-1.46,-55.00,-28.00,-7.00
0.99,-0.04,-0.11,-0.92,-0.37,-0.55,-54.00,-28.00,-5.00
0.99,-0.04,-0.11,1.04,0.49,-0.06,-53.00,-28.00,-6.00
1.00,-0.03,-0.09,-0.98,0.06,-0.18,-53.00,-28.00,-6.00
0.99,-0.04,-0.10,-1.77,0.06,-0.24,-53.00,-29.00,-7.00
1.00,-0.03,-0.10,-0.31,-0.43,0.49,-55.00,-30.00,-5.00
1.00,-0.03,-0.10,-1.77,-0.73,-0.18,-50.00,-30.00,-3.00
1.00,-0.03,-0.10,-1.28,-0.92,0.12,-54.00,-30.00,-3.00
1.00,-0.03,-0.09,-1.53,0.37,-1.10,-53.00,-28.00,-3.00
0.99,-0.03,-0.10,-1.22,0.92,-0.85,-53.00,-30.00,-3.00
1.00,-0.03,-0.09,-0.61,-0.43,-0.06,-55.00,-29.00,-6.00
1.00,-0.03,-0.10,-0.37,0.24,-0.31,-53.00,-29.00,-6.00
1.00,-0.02,-0.09,-0.98,-0.79,0.24,-53.00,-29.00,-4.00
0.99,-0.04,-0.10,-0.37,-0.92,0.43,-51.00,-29.00,-6.00
1.00,-0.03,-0.10,-0.92,-0.55,0.00,-54.00,-29.00,-4.00
1.00,-0.03,-0.09,-2.20,-0.31,-1.04,-53.00,-29.00,0.00
1.00,-0.02,-0.10,0.61,1.53,0.00,-55.00,-29.00,-6.00
0.99,-0.03,-0.10,0.24,0.37,0.12,-52.00,-28.00,-2.00
1.00,-0.02,-0.09,-2.99,-2.38,0.37,-53.00,-31.00,-2.00
1.00,-0.02,-0.09,-0.55,-0.55,0.55,-53.00,-31.00,-3.00
0.99,-0.04,-0.10,-1.95,0.61,-0.85,-52.00,-30.00,-6.00
1.00,-0.03,-0.09,0.43,-0.18,-0.31,-50.00,-28.00,0.00
0.99,-0.03,-0.11,0.55,0.24,-0.49,-53.00,-27.00,-5.00
0.99,-0.03,-0.10,1.83,1.16,0.06,-54.00,-29.00,-7.00
0.99,-0.04,-0.10,1.10,0.92,-0.24,-54.00,-28.00,-9.00
1.00,-0.03,-0.10,0.79,0.67,-0.18,-54.00,-28.00,-4.00
1.00,-0.04,-0.10,1.46,0.18,1.16,-55.00,-30.00,-7.00
1.00,-0.03,-0.09,-1.59,-0.67,-0.73,-53.00,-27.00,-5.00
1.00,-0.01,-0.11,0.00,-1.16,1.71,-52.00,-28.00,-4.00
1.00,-0.03,-0.10,-1.34,1.22,-0.61,-54.00,-33.00,-3.00
1.00,-0.03,-0.09,-0.79,-0.18,-0.85,-54.00,-29.00,-4.00
1.00,-0.03,-0.10,0.79,-0.31,0.79,-54.00,-27.00,-4.00
1.00,-0.03,-0.10,-1.04,-1.34,0.12,-55.00,-29.00,-6.00
1.00,-0.03,-0.10,0.06,-1.28,1.22,-53.00,-29.00,-4.00
1.00,-0.03,-0.10,-0.61,-0.06,0.37,-54.00,-29.00,-8.00
0.99,-0.03,-0.10,-1.16,-1.83,0.61,-53.00,-30.00,-3.00
1.00,-0.02,-0.10,-1.10,-0.92,0.37,-53.00,-30.00,-7.00
1.00,-0.03,-0.09,-1.65,-0.49,-0.67,-54.00,-31.00,-4.00
1.00,-0.02,-0.09,-0.73,0.12,0.06,-53.00,-30.00,-2.00
1.00,-0.03,-0.09,1.40,-0.61,1.34,-53.00,-27.00,-1.00
1.00,-0.03,-0.09,-0.73,-1.22,0.92,-54.00,-30.00,-1.00
1.00,-0.04,-0.09,-1.16,0.67,-1.10,-53.00,-28.00,-6.00
1.00,-0.03,-0.10,-1.53,-0.18,-0.12,-55.00,-29.00,-3.00
1.00,-0.03,-0.10,-0.73,0.43,-0.55,-53.00,-30.00,-3.00
1.00,-0.03,-0.09,-0.85,0.73,-0.92,-54.00,-28.00,2.00
0.99,-0.04,-0.10,-0.92,0.85,-0.85,-53.00,-29.00,-4.00
0.99,-0.03,-0.10,0.00,0.98,-0.49,-51.00,-29.00,-3.00
1.00,-0.02,-0.09,-0.43,0.73,-0.98,-55.00,-30.00,-4.00
1.00,-0.02,-0.08,-0.85,0.61,-0.37,-53.00,-31.00,-6.00
0.99,-0.04,-0.09,-0.18,-0.37,0.31,-53.00,-30.00,-8.00
1.00,-0.03,-0.10,-0.43,0.06,0.00,-54.00,-27.00,-6.00
1.00,-0.03,-0.09,-0.37,-0.24,0.18,-54.00,-30.00,-6.00
1.00,-0.03,-0.09,-0.61,-0.24,0.55,-54.00,-30.00,-1.00
1.00,-0.03,-0.10,-1.77,-0.79,-0.61,-53.00,-29.00,-4.00
1.00,-0.03,-0.10,0.98,-0.24,0.55,-53.00,-27.00,-2.00
1.00,-0.02,-0.09,-0.55,0.85,-0.12,-54.00,-28.00,0.00
1.00,-0.03,-0.10,1.22,0.85,0.37,-55.00,-27.00,-4.00
1.00,-0.02,-0.08,-2.14,0.73,-1.28,-54.00,-29.00,-6.00
1.00,-0.03,-0.09,-0.85,-2.01,1.22,-54.00,-29.00,-6.00
1.00,-0.03,-0.10,-2.81,-0.31,-1.22,-53.00,-27.00,-4.00
0.99,-0.04,-0.10,-0.49,0.00,0.00,-54.00,-29.00,-4.00
1.00,-0.04,-0.09,0.00,0.12,0.31,-52.00,-27.00,-4.00
0.99,-0.04,-0.09,0.24,1.65,-0.79,-55.00,-27.00,-4.00
1.00,-0.02,-0.09,-1.59,1.04,-0.92,-53.00,-29.00,-5.00
1.00,-0.02,-0.08,-2.01,-1.10,0.31,-53.00,-27.00,-3.00
0.99,-0.03,-0.10,-0.85,-0.85,0.92,-51.00,-29.00,-4.00
1.00,-0.03,-0.09,0.00,0.61,-0.12,-52.00,-28.00,-9.00
1.00,-0.02,-0.09,0.73,0.12,0.43,-53.00,-28.00,0.00
0.99,-0.03,-0.10,-0.18,-1.16,1.95,-52.00,-29.00,-1.00
1.00,-0.02,-0.08,0.79,-0.49,1.10,-52.00,-28.00,1.00
0.99,-0.04,-0.11,-2.26,2.26,-1.95,-53.00,-30.00,-3.00
0.99,-0.03,-0.10,0.43,-0.24,0.43,-51.00,-28.00,-3.00
0.99,-0.04,-0.10,-0.55,2.20,-1.46,-54.00,-29.00,-7.00
1.00,-0.02,-0.09,-0.43,-0.12,0.37,-51.00,-26.00,0.00
1.00,-0.02,-0.10,0.67,1.22,-0.24,-55.00,-26.00,-5.00
1.00,-0.02,-0.09,0.55,0.12,0.24,-54.00,-27.00,-6.00
1.00,-0.04,-0.09,-0.61,0.31,-0.49,-51.00,-29.00,-4.00
0.99,-0.04,-0.10,-0.98,0.43,-1.40,-51.00,-27.00,-4.00
0.99,-0.03,-0.10,-1.16,0.18,-0.67,-53.00,-26.00,-4.00
0.99,-0.03,-0.09,-0.18,0.61,-0.67,-52.00,-28.00,-2.00
1.00,-0.03,-0.10,-0.67,0.06,0.24,-51.00,-30.00,-4.00
